match_id,date,player,team,opposition,venue,city,innings_batted,batting_pos,runs,balls_faced,fours,sixes,how_out,batting_pts,sr_bonus,overs_bowled,maidens,runs_conceded,wickets,dot_balls_bowled,bowling_pts,er_bonus,catches,stumpings,runout_direct,runout_indirect,fielding_pts,playing_xi_pts,total_fantasy_pts,role
2025-05-25_Chennai Super Kings_Gujarat Titans,2025-05-25,RA Jadeja,Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,1,6,21,18,1,1,not out,31,0,3.0,0,17,2,5,70,8,0,0,0,0,0,4,113,Bowling AR
2025-05-25_Chennai Super Kings_Gujarat Titans,2025-05-25,JC Buttler,Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2,3,5,7,0,0,caught,5,0,0.0,0,0,0,0,0,0,1,0,0,0,8,4,17,Top Order Bat
2025-05-25_Chennai Super Kings_Gujarat Titans,2025-05-25,B Sai Sudharsan,Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2,1,41,28,6,0,caught,69,2,0.0,0,0,0,0,0,0,0,0,0,0,0,4,75,Opener
2025-05-25_Chennai Super Kings_Gujarat Titans,2025-05-25,KK Ahmed,Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,0,0,0,0,0,0,not out,0,0,3.0,0,17,1,12,54,8,0,0,0,0,0,4,66,Pure Bowler
2025-05-25_Chennai Super Kings_Gujarat Titans,2025-05-25,A Kamboj,Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,0,0,0,0,0,0,not out,0,0,2.5,0,13,3,9,116,8,1,0,0,0,8,4,136,Pure Bowler
2025-05-25_Chennai Super Kings_Gujarat Titans,2025-05-25,SE Rutherford,Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2,4,0,4,0,0,caught,-4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,0,Middle Order Bat
2025-05-25_Chennai Super Kings_Gujarat Titans,2025-05-25,Noor Ahmad,Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,0,0,0,0,0,0,not out,0,0,4.0,0,21,3,12,132,8,0,0,0,0,0,4,144,Pure Bowler
2025-05-25_Chennai Super Kings_Gujarat Titans,2025-05-25,M Pathirana,Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,0,0,0,0,0,0,not out,0,0,3.0,0,29,1,9,58,-2,1,0,0,0,8,4,68,Pure Bowler
2025-05-25_Chennai Super Kings_Gujarat Titans,2025-05-25,R Tewatia,Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2,6,14,10,1,0,caught,18,2,0.0,0,0,0,0,0,0,0,0,0,0,0,4,24,Lower Middle Bat
2025-05-25_Chennai Super Kings_Gujarat Titans,2025-05-25,DJ Hooda,Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,0,0,0,0,0,0,not out,0,0,1.0,0,15,0,1,2,0,0,0,0,0,0,4,6,Other
2025-05-25_Chennai Super Kings_Gujarat Titans,2025-05-25,MS Dhoni,Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,0,0,0,0,0,0,not out,0,0,0.0,0,0,0,0,0,0,1,0,0,0,8,4,12,Unknown
2025-05-25_Kolkata Knight Riders_Sunrisers Hyderabad,2025-05-25,Abhishek Sharma,Sunrisers Hyderabad,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",Delhi,1,1,32,16,4,2,caught,64,6,2.0,0,25,0,4,8,-8,1,0,0,0,8,4,82,Batting AR
2025-05-25_Kolkata Knight Riders_Sunrisers Hyderabad,2025-05-25,VG Arora,Kolkata Knight Riders,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",Delhi,2,10,0,1,0,0,run out,0,0,4.0,0,39,1,10,50,-2,0,0,0,0,0,4,52,Pure Bowler
2025-05-25_Kolkata Knight Riders_Sunrisers Hyderabad,2025-05-25,TM Head,Sunrisers Hyderabad,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",Delhi,1,2,76,40,6,6,caught,160,6,0.0,0,0,0,0,0,0,0,0,0,0,0,4,170,Opener
2025-05-25_Kolkata Knight Riders_Sunrisers Hyderabad,2025-05-25,A Nortje,Kolkata Knight Riders,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",Delhi,0,0,0,0,0,0,not out,0,0,4.0,0,60,0,7,14,-8,1,0,0,0,8,4,18,Pure Bowler
2025-05-25_Kolkata Knight Riders_Sunrisers Hyderabad,2025-05-25,Harshit Rana,Kolkata Knight Riders,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",Delhi,2,9,34,21,2,3,caught and bowled,64,0,3.0,0,40,0,5,10,-8,0,0,0,0,0,4,70,Pure Bowler
2025-05-25_Kolkata Knight Riders_Sunrisers Hyderabad,2025-05-25,SP Narine,Kolkata Knight Riders,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",Delhi,2,2,31,16,3,3,bowled,65,6,4.0,0,42,2,8,76,-4,0,0,0,0,0,4,147,Batting AR
2025-05-25_Kolkata Knight Riders_Sunrisers Hyderabad,2025-05-25,RK Singh,Kolkata Knight Riders,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",Delhi,2,5,9,6,0,1,caught,15,0,0.0,0,0,0,0,0,0,1,0,0,0,8,4,27,Middle Order Bat
2025-05-25_Kolkata Knight Riders_Sunrisers Hyderabad,2025-05-25,H Klaasen,Sunrisers Hyderabad,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",Delhi,1,3,105,39,7,9,not out,203,6,0.0,0,0,0,0,0,0,0,0,0,0,0,4,213,Top Order Bat
2025-05-25_Kolkata Knight Riders_Sunrisers Hyderabad,2025-05-25,CV Varun,Kolkata Knight Riders,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",Delhi,0,0,0,0,0,0,not out,0,0,3.0,0,54,0,2,4,-8,0,0,0,0,0,4,0,Pure Bowler
2025-05-25_Kolkata Knight Riders_Sunrisers Hyderabad,2025-05-25,AD Russell,Kolkata Knight Riders,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",Delhi,2,6,0,1,0,0,lbw,-4,0,2.0,0,34,0,2,4,-8,1,0,0,0,8,4,4,Bowling AR
2025-05-25_Kolkata Knight Riders_Sunrisers Hyderabad,2025-05-25,Ishan Kishan,Sunrisers Hyderabad,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",Delhi,1,4,29,20,4,1,caught,55,2,0.0,0,0,0,0,0,0,0,0,0,0,0,4,61,Middle Order Bat
2025-05-25_Kolkata Knight Riders_Sunrisers Hyderabad,2025-05-25,Aniket Verma,Sunrisers Hyderabad,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",Delhi,1,5,12,6,1,1,not out,22,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,26,Middle Order Bat
2025-05-25_Kolkata Knight Riders_Sunrisers Hyderabad,2025-05-25,Q de Kock,Kolkata Knight Riders,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",Delhi,2,1,9,13,0,0,caught,9,-2,0.0,0,0,0,0,0,0,0,0,0,0,0,4,11,Opener
2025-05-25_Kolkata Knight Riders_Sunrisers Hyderabad,2025-05-25,PJ Cummins,Sunrisers Hyderabad,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",Delhi,0,0,0,0,0,0,not out,0,0,2.0,0,25,0,6,12,-8,0,0,0,0,0,4,8,Pure Bowler
2025-05-25_Kolkata Knight Riders_Sunrisers Hyderabad,2025-05-25,JD Unadkat,Sunrisers Hyderabad,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",Delhi,0,0,0,0,0,0,not out,0,0,4.0,0,24,3,12,132,6,0,0,1,0,12,4,154,Pure Bowler
2025-05-25_Kolkata Knight Riders_Sunrisers Hyderabad,2025-05-25,AM Rahane,Kolkata Knight Riders,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",Delhi,2,3,15,8,3,0,caught,27,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,31,Top Order Bat
2025-05-25_Kolkata Knight Riders_Sunrisers Hyderabad,2025-05-25,HV Patel,Sunrisers Hyderabad,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",Delhi,0,0,0,0,0,0,not out,0,0,2.0,0,21,0,5,10,-4,0,0,0,0,0,4,10,Pure Bowler
2025-05-25_Kolkata Knight Riders_Sunrisers Hyderabad,2025-05-25,A Raghuvanshi,Kolkata Knight Riders,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",Delhi,2,4,14,18,1,0,caught,18,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,22,Middle Order Bat
2025-05-25_Kolkata Knight Riders_Sunrisers Hyderabad,2025-05-25,E Malinga,Sunrisers Hyderabad,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",Delhi,0,0,0,0,0,0,not out,0,0,3.7,0,31,3,10,118,0,0,0,0,0,0,4,122,Pure Bowler
2025-05-25_Kolkata Knight Riders_Sunrisers Hyderabad,2025-05-25,A Manohar,Sunrisers Hyderabad,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",Delhi,0,0,0,0,0,0,not out,0,0,0.0,0,0,0,0,0,0,2,0,0,0,16,4,20,Unknown
2025-05-25_Kolkata Knight Riders_Sunrisers Hyderabad,2025-05-25,Harsh Dubey,Sunrisers Hyderabad,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",Delhi,0,0,0,0,0,0,not out,0,0,4.0,0,34,3,10,138,0,0,0,0,0,0,4,142,Pure Bowler
2025-05-25_Kolkata Knight Riders_Sunrisers Hyderabad,2025-05-25,Nithish Kumar Reddy,Sunrisers Hyderabad,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",Delhi,0,0,0,0,0,0,not out,0,0,1.0,0,6,0,1,2,0,2,0,0,0,16,4,22,Other
2025-05-25_Kolkata Knight Riders_Sunrisers Hyderabad,2025-05-25,MK Pandey,Kolkata Knight Riders,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",Delhi,2,7,37,23,2,3,caught,67,4,0.0,0,0,0,0,0,0,0,0,0,0,0,4,75,Lower Middle Bat
2025-05-25_Kolkata Knight Riders_Sunrisers Hyderabad,2025-05-25,Ramandeep Singh,Kolkata Knight Riders,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",Delhi,2,8,13,5,0,2,bowled,25,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,29,Tail
2025-05-26_Mumbai Indians_Punjab Kings,2025-05-26,RD Rickelton,Mumbai Indians,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",Jaipur,1,1,27,20,5,0,caught,51,2,0.0,0,0,0,0,0,0,0,0,0,0,0,4,57,Opener
2025-05-26_Mumbai Indians_Punjab Kings,2025-05-26,Arshdeep Singh,Punjab Kings,Mumbai Indians,"Sawai Mansingh Stadium, Jaipur",Jaipur,0,0,0,0,0,0,not out,0,0,4.0,0,28,2,11,92,2,1,0,0,0,8,4,106,Pure Bowler
2025-05-26_Mumbai Indians_Punjab Kings,2025-05-26,RG Sharma,Mumbai Indians,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",Jaipur,1,2,24,21,2,1,caught,38,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,42,Opener
2025-05-26_Mumbai Indians_Punjab Kings,2025-05-26,KA Jamieson,Punjab Kings,Mumbai Indians,"Sawai Mansingh Stadium, Jaipur",Jaipur,0,0,0,0,0,0,not out,0,0,4.0,0,42,0,8,16,-4,0,0,0,0,0,4,16,Pure Bowler
2025-05-26_Mumbai Indians_Punjab Kings,2025-05-26,M Jansen,Punjab Kings,Mumbai Indians,"Sawai Mansingh Stadium, Jaipur",Jaipur,0,0,0,0,0,0,not out,0,0,4.0,0,34,2,12,84,0,1,0,0,0,8,4,96,Pure Bowler
2025-05-26_Mumbai Indians_Punjab Kings,2025-05-26,Harpreet Brar,Punjab Kings,Mumbai Indians,"Sawai Mansingh Stadium, Jaipur",Jaipur,0,0,0,0,0,0,not out,0,0,4.0,0,36,1,5,40,0,0,0,0,0,0,4,44,Pure Bowler
2025-05-26_Mumbai Indians_Punjab Kings,2025-05-26,SS Iyer,Punjab Kings,Mumbai Indians,"Sawai Mansingh Stadium, Jaipur",Jaipur,2,4,26,16,1,2,not out,46,4,0.0,0,0,0,0,0,0,1,0,0,0,8,4,62,Middle Order Bat
2025-05-26_Mumbai Indians_Punjab Kings,2025-05-26,SA Yadav,Mumbai Indians,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",Jaipur,1,3,57,39,6,2,lbw,105,2,0.0,0,0,0,0,0,0,1,0,0,0,8,4,119,Top Order Bat
2025-05-26_Mumbai Indians_Punjab Kings,2025-05-26,Vijaykumar Vyshak,Punjab Kings,Mumbai Indians,"Sawai Mansingh Stadium, Jaipur",Jaipur,0,0,0,0,0,0,not out,0,0,4.0,0,44,2,10,80,-4,0,0,0,0,0,4,80,Pure Bowler
2025-05-26_Mumbai Indians_Punjab Kings,2025-05-26,N Wadhera,Punjab Kings,Mumbai Indians,"Sawai Mansingh Stadium, Jaipur",Jaipur,2,5,2,2,0,0,not out,2,0,0.0,0,0,0,0,0,0,1,0,0,0,8,4,14,Middle Order Bat
2025-05-26_Mumbai Indians_Punjab Kings,2025-05-26,Tilak Varma,Mumbai Indians,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",Jaipur,1,4,1,4,0,0,caught,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,5,Middle Order Bat
2025-05-26_Mumbai Indians_Punjab Kings,2025-05-26,WG Jacks,Mumbai Indians,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",Jaipur,1,5,17,8,2,1,caught,31,0,1.0,0,11,0,2,4,0,0,0,0,0,0,4,39,Other
2025-05-26_Mumbai Indians_Punjab Kings,2025-05-26,HH Pandya,Mumbai Indians,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",Jaipur,1,6,26,15,2,2,caught,50,6,2.0,0,29,0,1,2,-8,0,0,0,0,0,4,54,Bowling AR
2025-05-26_Mumbai Indians_Punjab Kings,2025-05-26,JP Inglis,Punjab Kings,Mumbai Indians,"Sawai Mansingh Stadium, Jaipur",Jaipur,2,3,73,42,9,3,lbw,139,6,0.0,0,0,0,0,0,0,1,0,0,0,8,4,157,Top Order Bat
2025-05-26_Mumbai Indians_Punjab Kings,2025-05-26,Naman Dhir,Mumbai Indians,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",Jaipur,1,7,20,12,0,2,caught,32,4,0.0,0,0,0,0,0,0,0,0,0,0,0,4,40,Lower Middle Bat
2025-05-26_Mumbai Indians_Punjab Kings,2025-05-26,Priyansh Arya,Punjab Kings,Mumbai Indians,"Sawai Mansingh Stadium, Jaipur",Jaipur,2,1,62,35,9,2,caught,122,6,0.0,0,0,0,0,0,0,1,0,0,0,8,4,140,Opener
2025-05-26_Mumbai Indians_Punjab Kings,2025-05-26,MJ Santner,Mumbai Indians,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",Jaipur,1,8,1,1,0,0,not out,1,0,4.0,0,41,2,7,84,-4,0,0,0,0,0,4,85,Pure Bowler
2025-05-26_Mumbai Indians_Punjab Kings,2025-05-26,TA Boult,Mumbai Indians,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",Jaipur,0,0,0,0,0,0,not out,0,0,3.5,0,36,0,7,14,-4,0,0,0,0,0,4,14,Pure Bowler
2025-05-26_Mumbai Indians_Punjab Kings,2025-05-26,P Simran Singh,Punjab Kings,Mumbai Indians,"Sawai Mansingh Stadium, Jaipur",Jaipur,2,2,13,16,1,1,caught,23,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,27,Opener
2025-05-26_Mumbai Indians_Punjab Kings,2025-05-26,DL Chahar,Mumbai Indians,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",Jaipur,0,0,0,0,0,0,not out,0,0,3.0,1,28,0,10,36,-2,0,0,0,0,0,4,38,Pure Bowler
2025-05-26_Mumbai Indians_Punjab Kings,2025-05-26,JJ Bumrah,Mumbai Indians,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",Jaipur,0,0,0,0,0,0,not out,0,0,4.0,0,23,1,15,60,8,0,0,0,0,0,4,72,Pure Bowler
2025-05-26_Mumbai Indians_Punjab Kings,2025-05-26,Ashwani Kumar,Mumbai Indians,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",Jaipur,0,0,0,0,0,0,not out,0,0,1.0,0,16,0,0,0,0,1,0,0,0,8,4,12,Other
2025-05-27_Lucknow Super Giants_Royal Challengers Bengaluru,2025-05-27,MR Marsh,Lucknow Super Giants,Royal Challengers Bengaluru,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,1,67,37,4,5,caught,125,6,0.0,0,0,0,0,0,0,0,0,0,0,0,4,135,Opener
2025-05-27_Lucknow Super Giants_Royal Challengers Bengaluru,2025-05-27,N Thushara,Royal Challengers Bengaluru,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,0,0,0,0,0,0,not out,0,0,4.0,0,26,1,10,60,6,0,0,0,0,0,4,70,Pure Bowler
2025-05-27_Lucknow Super Giants_Royal Challengers Bengaluru,2025-05-27,MP Breetzke,Lucknow Super Giants,Royal Challengers Bengaluru,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,2,14,12,1,1,bowled,24,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,28,Opener
2025-05-27_Lucknow Super Giants_Royal Challengers Bengaluru,2025-05-27,KH Pandya,Royal Challengers Bengaluru,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,0,0,0,0,0,0,not out,0,0,2.0,0,14,0,5,10,2,0,0,0,0,0,4,16,Pure Bowler
2025-05-27_Lucknow Super Giants_Royal Challengers Bengaluru,2025-05-27,RR Pant,Lucknow Super Giants,Royal Challengers Bengaluru,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,3,118,61,11,8,not out,226,6,0.0,0,0,0,0,0,0,0,0,0,0,0,4,236,Top Order Bat
2025-05-27_Lucknow Super Giants_Royal Challengers Bengaluru,2025-05-27,Yash Dayal,Royal Challengers Bengaluru,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,0,0,0,0,0,0,not out,0,0,3.0,0,44,0,3,6,-8,1,0,0,0,8,4,10,Pure Bowler
2025-05-27_Lucknow Super Giants_Royal Challengers Bengaluru,2025-05-27,B Kumar,Royal Challengers Bengaluru,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,0,0,0,0,0,0,not out,0,0,4.0,0,46,1,8,46,-6,0,0,0,0,0,4,44,Pure Bowler
2025-05-27_Lucknow Super Giants_Royal Challengers Bengaluru,2025-05-27,Suyash Sharma,Royal Challengers Bengaluru,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,0,0,0,0,0,0,not out,0,0,3.0,0,39,0,4,8,-8,0,0,0,0,0,4,4,Pure Bowler
2025-05-27_Lucknow Super Giants_Royal Challengers Bengaluru,2025-05-27,R Shepherd,Royal Challengers Bengaluru,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,0,0,0,0,0,0,not out,0,0,4.0,0,51,1,6,42,-8,0,0,0,0,0,4,38,Pure Bowler
2025-05-27_Lucknow Super Giants_Royal Challengers Bengaluru,2025-05-27,JM Sharma,Royal Challengers Bengaluru,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,6,85,33,8,6,not out,177,6,0.0,0,0,0,0,0,0,1,0,0,0,8,4,195,Lower Middle Bat
2025-05-27_Lucknow Super Giants_Royal Challengers Bengaluru,2025-05-27,N Pooran,Lucknow Super Giants,Royal Challengers Bengaluru,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,4,13,10,1,0,caught,17,2,0.0,0,0,0,0,0,0,0,0,0,0,0,4,23,Middle Order Bat
2025-05-27_Lucknow Super Giants_Royal Challengers Bengaluru,2025-05-27,Abdul Samad,Lucknow Super Giants,Royal Challengers Bengaluru,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,5,1,1,0,0,not out,1,0,0.0,0,0,0,0,0,0,1,0,0,0,8,4,13,Middle Order Bat
2025-05-27_Lucknow Super Giants_Royal Challengers Bengaluru,2025-05-27,PD Salt,Royal Challengers Bengaluru,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,1,30,19,6,0,caught,58,4,0.0,0,0,0,0,0,0,0,0,0,0,0,4,66,Opener
2025-05-27_Lucknow Super Giants_Royal Challengers Bengaluru,2025-05-27,Akash Singh,Lucknow Super Giants,Royal Challengers Bengaluru,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,0,0,0,0,0,0,not out,0,0,4.0,0,40,1,6,42,-2,0,0,0,0,0,4,44,Pure Bowler
2025-05-27_Lucknow Super Giants_Royal Challengers Bengaluru,2025-05-27,V Kohli,Royal Challengers Bengaluru,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,2,54,30,10,0,caught,106,6,0.0,0,0,0,0,0,0,0,0,0,0,0,4,116,Opener
2025-05-27_Lucknow Super Giants_Royal Challengers Bengaluru,2025-05-27,W O'Rourke,Lucknow Super Giants,Royal Challengers Bengaluru,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,0,0,0,0,0,0,not out,0,0,4.0,0,74,2,3,76,-8,0,0,0,0,0,4,72,Pure Bowler
2025-05-27_Lucknow Super Giants_Royal Challengers Bengaluru,2025-05-27,DS Rathi,Lucknow Super Giants,Royal Challengers Bengaluru,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,0,0,0,0,0,0,not out,0,0,4.0,0,36,0,5,10,0,1,0,0,0,8,4,22,Pure Bowler
2025-05-27_Lucknow Super Giants_Royal Challengers Bengaluru,2025-05-27,Shahbaz Ahmed,Lucknow Super Giants,Royal Challengers Bengaluru,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,0,0,0,0,0,0,not out,0,0,3.0,0,39,0,3,6,-8,0,0,0,0,0,4,2,Pure Bowler
2025-05-27_Lucknow Super Giants_Royal Challengers Bengaluru,2025-05-27,Avesh Khan,Lucknow Super Giants,Royal Challengers Bengaluru,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,0,0,0,0,0,0,not out,0,0,3.0,0,32,1,5,40,-4,0,0,0,0,0,4,40,Pure Bowler
2025-05-27_Lucknow Super Giants_Royal Challengers Bengaluru,2025-05-27,RM Patidar,Royal Challengers Bengaluru,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,3,14,7,1,1,caught,24,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,28,Top Order Bat
2025-05-27_Lucknow Super Giants_Royal Challengers Bengaluru,2025-05-27,LS Livingstone,Royal Challengers Bengaluru,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,4,0,1,0,0,lbw,-4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,0,Middle Order Bat
2025-05-27_Lucknow Super Giants_Royal Challengers Bengaluru,2025-05-27,MA Agarwal,Royal Challengers Bengaluru,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,5,41,23,5,0,not out,65,6,0.0,0,0,0,0,0,0,0,0,0,0,0,4,75,Middle Order Bat
2025-05-27_Lucknow Super Giants_Royal Challengers Bengaluru,2025-05-27,A Badoni,Lucknow Super Giants,Royal Challengers Bengaluru,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,0,0,0,0,0,0,not out,0,0,0.7,0,9,0,1,2,0,1,0,0,0,8,4,14,Other
2025-05-29_Punjab Kings_Royal Challengers Bengaluru,2025-05-29,Priyansh Arya,Punjab Kings,Royal Challengers Bengaluru,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",New Chandigarh,1,1,7,5,1,0,caught,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,15,Opener
2025-05-29_Punjab Kings_Royal Challengers Bengaluru,2025-05-29,B Kumar,Royal Challengers Bengaluru,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",New Chandigarh,0,0,0,0,0,0,not out,0,0,2.0,0,17,1,5,40,0,1,0,0,0,8,4,52,Pure Bowler
2025-05-29_Punjab Kings_Royal Challengers Bengaluru,2025-05-29,P Simran Singh,Punjab Kings,Royal Challengers Bengaluru,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",New Chandigarh,1,2,18,10,2,1,caught,32,6,0.0,0,0,0,0,0,0,0,0,0,0,0,4,42,Opener
2025-05-29_Punjab Kings_Royal Challengers Bengaluru,2025-05-29,Yash Dayal,Royal Challengers Bengaluru,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",New Chandigarh,0,0,0,0,0,0,not out,0,0,4.0,0,26,2,11,92,6,0,0,0,0,0,4,102,Pure Bowler
2025-05-29_Punjab Kings_Royal Challengers Bengaluru,2025-05-29,KH Pandya,Royal Challengers Bengaluru,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",New Chandigarh,0,0,0,0,0,0,not out,0,0,1.0,0,10,0,2,4,0,1,0,0,0,8,4,16,Other
2025-05-29_Punjab Kings_Royal Challengers Bengaluru,2025-05-29,JP Inglis,Punjab Kings,Royal Challengers Bengaluru,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",New Chandigarh,1,3,4,7,0,0,caught,4,0,0.0,0,0,0,0,0,0,1,0,0,0,8,4,16,Top Order Bat
2025-05-29_Punjab Kings_Royal Challengers Bengaluru,2025-05-29,JM Sharma,Royal Challengers Bengaluru,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",New Chandigarh,0,0,0,0,0,0,not out,0,0,0.0,0,0,0,0,0,0,3,0,0,0,28,4,32,Unknown
2025-05-29_Punjab Kings_Royal Challengers Bengaluru,2025-05-29,JR Hazlewood,Royal Challengers Bengaluru,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",New Chandigarh,0,0,0,0,0,0,not out,0,0,3.2,1,21,3,10,134,6,0,0,0,0,0,4,144,Pure Bowler
